fecha,anio,mes,dia_semana,estacion,id_vaca,nombre_vaca,raza,sistema_produccion,edad_meses,numero_lactancia,peso_kg,temperatura_c,humedad_pct,precipitacion_mm,indice_thi,estres_termico,tipo_alimento,consumo_ms_kg,fibra_pct,proteina_dieta_pct,energia_mcal_kg,aditivo_1,aditivo_2,metano_g_dia,intensidad_metano,leche_kg_dia,grasa_pct,proteina_leche_pct,lactosa_pct,omega3_mg_l,antioxidantes_ppm,mastitis,celulas_somaticas,condicion_corporal
2024-07-04,2024,7,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,586.32,22.39,50.65,10.71,68.43,0,Base,21.06,30.81,16.72,1.58,Algas,Levadura,455.24,12.58,36.18,3.58,3.26,4.86,181.18,11.69,0,123156,2.94
2024-07-05,2024,7,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,602.69,23.16,47.59,1.09,69.16,0,Base,19.35,29.89,15.82,1.63,Algas,Levadura,419.82,11.31,37.11,3.64,3.12,4.89,197.79,10.47,0,160055,3.24
2024-07-06,2024,7,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,602.62,22.72,51.51,3.77,68.92,0,Base,24.33,33.98,13.78,1.47,Algas,Levadura,403.66,11.25,35.9,3.83,3.18,4.68,173.33,10.96,0,183759,3.15
2024-07-07,2024,7,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,600.38,22.35,53.75,0,68.6,0,Base,20.45,33.96,13.44,1.82,Algas,Levadura,438.17,12.17,36.01,3.72,3.18,4.74,172.41,10.68,0,224979,2.74
2024-07-08,2024,7,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,596.65,21.81,47.74,4.07,67.45,0,Base,20.36,33.82,15.68,1.31,Algas,Levadura,423.36,11.57,36.59,3.79,3.36,4.47,184.91,14.03,0,221121,2.93
2024-07-09,2024,7,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,595.03,22.35,38.94,0,67.45,0,Base,21.23,26.69,17.55,1.44,Algas,Levadura,416.81,11.72,35.56,4.11,3.11,4.68,157.49,12.07,0,158132,3.85
2024-07-10,2024,7,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,595.07,19.24,49.02,2.72,64.22,0,Base,24.33,32.55,17.62,1.53,Algas,Levadura,450.63,12.08,37.31,3.76,3.07,4.55,174.11,9.07,0,173455,2.68
2024-07-11,2024,7,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,592.15,20.45,55.78,8.22,66.18,0,Base,22.01,31.21,17.96,1.55,Algas,Levadura,449.83,12.59,35.72,3.65,3.15,4.71,161.95,12.7,0,192697,3.38
2024-07-12,2024,7,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,598.17,21.31,52.93,12.42,67.16,0,Base,22.49,31.11,16.79,1.41,Algas,Levadura,433.63,11.67,37.17,4.08,3.37,4.64,183.36,9.08,0,235077,3.07
2024-07-13,2024,7,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,580.76,20.69,42.43,0,65.69,0,Base,25.24,35.21,16.61,1.65,Algas,Levadura,469.35,13.1,35.82,3.78,3.26,4.65,171.45,10.93,0,158492,2.81
2024-07-14,2024,7,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,615.6,20.3,51.71,0,65.74,0,Base,18.89,34.01,16.24,1.57,Algas,Levadura,420.04,11.64,36.09,3.78,3.08,4.78,182.74,12.83,0,208914,2.89
2024-07-15,2024,7,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,602.42,18.25,48.69,2.95,62.92,0,Base,17.18,31.74,17.07,1.48,Algas,Levadura,404.45,11.06,36.58,3.99,3.03,4.62,183,11.9,0,134649,3.43
2024-07-16,2024,7,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,595.38,26.4,58.08,3.42,74.55,1,Base,23.32,34.23,14.11,1.92,Algas,Levadura,464.42,12.87,36.08,3.35,3.01,4.97,166.76,9.87,0,178595,3.92
2024-07-17,2024,7,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,600.76,18.11,44.28,8.69,62.58,0,Base,21.08,33.52,15.16,1.64,Algas,Levadura,421.17,12.29,34.26,3.8,3.04,4.94,206.87,12.91,0,182972,3.17
2024-07-18,2024,7,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,587.48,22.02,45.36,7.27,67.53,0,Base,24.44,31.41,16.51,1.51,Algas,Levadura,441.01,12.56,35.11,3.99,3.12,4.38,171.55,15.4,1,428716,2.95
2024-07-19,2024,7,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,594.9,21.92,38.59,1.12,66.92,0,Base,21.92,35.33,16.45,1.89,Algas,Levadura,425.6,10.93,38.94,3.96,3.27,4.72,187.98,11.9,0,189158,2.72
2024-07-20,2024,7,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,620,19.8,54.77,11.23,65.25,0,Base,21.77,31.77,14.91,1.63,Algas,Levadura,430.35,12.21,35.24,3.86,3.17,4.48,161.6,12.48,0,163998,3.47
2024-07-21,2024,7,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,595.79,18.89,51.82,0,63.89,0,Base,19.47,31.14,18.27,1.38,Algas,Levadura,434.11,12.41,34.97,3.7,3.05,4.79,176.7,13.66,0,162090,3.6
2024-07-22,2024,7,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,581.34,21.13,47.22,0,66.55,0,Base,24.51,35.42,15.02,1.68,Algas,Levadura,484.15,13.01,37.21,4.03,3.13,4.63,148.74,10.54,0,221571,3.28
2024-07-23,2024,7,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,600.93,17.1,43.97,9.71,61.3,0,Base,23.65,31.58,16.59,1.72,Algas,Levadura,438.05,11.24,38.97,3.77,3.2,4.35,207.59,12.45,1,523985,2.56
2024-07-24,2024,7,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,602.39,18.82,40.34,8.24,63.3,0,Base,22.07,35.27,14.38,1.74,Algas,Levadura,458.46,12.14,37.78,4.19,3.22,4.67,169.79,8.93,0,226210,2.85
2024-07-25,2024,7,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,606.77,16.57,46.41,2.53,60.7,0,Base,20.9,31.8,16.06,1.43,Algas,Levadura,413.6,11.54,35.84,3.55,3.18,4.61,189.23,13.84,0,137078,2.97
2024-07-26,2024,7,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,588.58,20.8,40.45,0.64,65.69,0,Base,20.05,28.74,16.59,1.54,Algas,Levadura,391.08,10.92,35.83,3.86,3.17,4.46,154.28,13.36,0,187115,3.26
2024-07-27,2024,7,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,612.98,17.08,54.82,0,61.57,0,Base,25.83,31.34,15.1,1.96,Algas,Levadura,446.97,11.45,39.03,3.81,3.32,4.75,180.02,11.37,0,165848,2.92
2024-07-28,2024,7,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,98,1,593.42,15.74,46.3,6.08,59.64,0,Base,22.73,32.98,18.48,1.76,Algas,Levadura,427.03,11.03,38.71,3.97,3.2,4.82,180.58,11.06,0,151322,3.04
2024-07-29,2024,7,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,606.47,17.13,34.62,0,61.1,0,Base,20.47,34.04,14.93,1.66,Algas,Levadura,444.67,12.21,36.41,3.81,3.36,4.57,175.16,13.33,0,211606,3.31
2024-07-30,2024,7,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,598.73,18.77,39.1,8.66,63.18,0,Base,22.47,30.95,15.57,1.49,Algas,Levadura,414.82,10.43,39.76,3.42,3.29,4.79,184.37,10.61,0,183461,2.96
2024-07-31,2024,7,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,593.88,20.46,49.1,6,65.79,0,Base,23.26,30.36,17.17,1.47,Algas,Levadura,470.77,12.46,37.78,3.74,3.01,4.65,210.89,12.49,0,182412,3.27
2024-08-01,2024,8,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,593.69,19.62,39.08,11.63,64.2,0,Base,20.27,30.9,15.62,1.63,Algas,Levadura,415.64,11.52,36.07,3.78,3.07,4.76,177.15,12.92,0,185141,3.05
2024-08-02,2024,8,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,604.59,17.38,40.28,0,61.55,0,Base,22.4,34.95,14.94,1.54,Algas,Levadura,453.55,12.07,37.57,4.08,3.14,4.65,199.47,10.52,0,172549,3.38
2024-08-03,2024,8,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,609.89,16.09,38.35,0,59.96,0,Base,21.89,32.49,15.22,1.69,Algas,Levadura,426.94,11.22,38.04,3.78,3.21,4.82,186.04,14.69,0,217270,3.28
2024-08-04,2024,8,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,598.44,15.85,48.03,7.24,59.81,0,Base,21.09,32.41,13.97,1.67,Algas,Levadura,437.82,12.11,36.14,3.96,3.08,5.11,204.7,9.7,0,164987,3.55
2024-08-05,2024,8,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,592.29,16.65,54.84,11.18,60.98,0,Base,20.91,30.34,15.24,1.49,Algas,Levadura,421.83,11.69,36.09,3.68,3.26,4.82,180.36,12.72,0,161731,3.91
2024-08-06,2024,8,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,600.93,15.55,49.34,10.61,59.43,0,Base,23,32.17,16.66,1.46,Algas,Levadura,461.51,12.88,35.83,3.79,3.32,4.64,178.44,12,0,227521,3.03
2024-08-07,2024,8,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,602.38,18.58,44.35,18.17,63.16,0,Base,20.12,33.51,17.51,1.75,Algas,Levadura,442.56,11.47,38.57,3.79,3.37,4.6,199.2,12.99,0,177718,3.03
2024-08-08,2024,8,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,602.15,16.9,44.54,0.85,61.07,0,Base,23.38,30.79,17.55,1.61,Algas,Levadura,433.94,12.19,35.6,3.62,3.34,4.86,170.39,12.51,0,156842,2.82
2024-08-09,2024,8,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,593.89,15.85,45.99,3.13,59.77,0,Base,20.54,34.31,17.21,1.45,Algas,Levadura,422.67,11.04,38.28,3.76,2.87,4.48,190.16,8.2,0,150605,3.17
2024-08-10,2024,8,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,606.57,15.06,44.66,0,58.77,0,Base,20.84,29.1,16.17,1.73,Algas,Levadura,422.98,11.11,38.08,3.92,3.06,4.81,175.12,14.17,1,701518,2.6
2024-08-11,2024,8,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,601.18,16.36,34.76,9.25,60.21,0,Base,24.89,31.51,16.62,1.73,Algas,Levadura,428.04,11.55,37.05,3.67,3.16,4.71,194.5,11.96,0,168500,3.52
2024-08-12,2024,8,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,608.69,17.94,48.81,3.92,62.51,0,Base,18.74,32.86,15.23,1.64,Algas,Levadura,441.02,12.22,36.1,3.97,3.12,4.66,172.06,14.19,0,162347,3.36
2024-08-13,2024,8,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,590.66,16.88,42.96,13.91,61,0,Base,19.95,31.64,16.06,1.85,Algas,Levadura,404,10.78,37.48,3.93,3.28,4.69,189.69,11.11,0,154066,2.69
2024-08-14,2024,8,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,588.05,17.32,48.47,2.62,61.7,0,Base,22.67,29.76,16.79,1.52,Algas,Levadura,420.41,11.12,37.81,3.64,3.25,4.58,177.46,13.25,0,172804,3.31
2024-08-15,2024,8,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,601.69,13.72,39.17,1.21,57.13,0,Base,23.54,31.78,16.93,1.29,Algas,Levadura,467.36,12.36,37.81,3.63,3.3,4.82,168.43,16.11,0,167570,3.2
2024-08-16,2024,8,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,599.98,15.04,41.98,2.5,58.74,0,Base,22.1,35.54,15.27,1.58,Algas,Levadura,457.63,11.92,38.39,3.59,3.21,4.67,178.67,9.45,1,583644,3.65
2024-08-17,2024,8,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,610.06,17.19,45.99,0,61.47,0,Base,18.31,31,16.14,1.6,Algas,Levadura,434.75,12.33,35.27,3.64,3.25,4.48,167.15,10.51,0,152908,3.66
2024-08-18,2024,8,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,596.54,14.91,51.19,2.72,58.61,0,Base,19.28,35.25,15.96,1.62,Algas,Levadura,459.05,12.48,36.79,3.53,3.23,4.58,163.87,10.83,0,150662,2.69
2024-08-19,2024,8,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,619.39,13.92,46.98,4.92,57.33,0,Base,23.15,33.89,16.05,1.64,Algas,Levadura,451.44,12.1,37.3,3.88,3.05,4.72,196.97,13.64,0,129702,2.52
2024-08-20,2024,8,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,594.93,14.15,48.96,0,57.62,0,Base,20.46,32.96,17.58,1.46,Algas,Levadura,420.47,11.47,36.65,3.93,3.24,4.82,177.61,14.81,0,222065,3.25
2024-08-21,2024,8,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,604.12,15.38,43.31,9.74,59.15,0,Base,19.17,36,16.61,1.37,Algas,Levadura,463.17,12.09,38.31,3.73,3.34,4.71,204.8,14.16,0,168166,3.07
2024-08-22,2024,8,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,607.2,15.7,48.04,0,59.61,0,Base,21.95,30.97,16.61,1.82,Algas,Levadura,442.98,11.99,36.93,3.49,3.12,4.68,174.72,13.86,0,224344,3.26
2024-08-23,2024,8,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,598.46,14.82,43.76,3.24,58.47,0,Base,22.02,31.84,15.9,1.44,Algas,Levadura,421.71,11.33,37.21,3.86,3.32,4.95,183.27,10.51,0,170614,3.05
2024-08-24,2024,8,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,598.02,15.11,46.43,0,58.84,0,Base,20.03,31.86,16.11,1.37,Algas,Levadura,430.16,12.01,35.82,3.74,3.14,4.68,201.74,15.4,0,199525,3.36
2024-08-25,2024,8,Sunday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,597.21,14.3,44.81,0,57.82,0,Base,19.45,33.66,18.3,1.56,Algas,Levadura,426.12,12.33,34.55,3.89,3.27,4.66,167.95,13.05,0,178588,3.58
2024-08-26,2024,8,Monday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,609.67,14.34,47.81,0,57.86,0,Base,20.44,33.66,16.38,1.8,Algas,Levadura,431.35,12.21,35.32,3.86,2.99,4.51,191.59,8.7,0,189071,3.13
2024-08-27,2024,8,Tuesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,99,1,621.52,16.58,37.48,8.64,60.53,0,Base,23.83,31.04,15.43,1.53,Algas,Levadura,454.96,12.72,35.76,3.98,3.2,4.82,175.17,13.65,0,154590,3.27
2024-08-28,2024,8,Wednesday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,611.58,14.26,54.14,13.07,57.75,0,Base,23.58,36.81,15.55,1.58,Algas,Levadura,455.86,12.53,36.37,3.92,2.9,4.82,187.4,8.98,0,185630,3.37
2024-08-29,2024,8,Thursday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,604.21,12.5,52.44,3.52,55.41,0,Base,20.14,33.85,16.06,2.01,Algas,Levadura,449.9,11.99,37.52,3.39,3.35,4.79,185.7,12.64,0,160899,3.15
2024-08-30,2024,8,Friday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,592.84,10.91,42.94,0,53.64,0,Base,17.28,35.12,16.18,1.52,Algas,Levadura,432.13,11.43,37.82,3.91,3.28,4.44,214.45,10.12,0,212826,3.1
2024-08-31,2024,8,Saturday,Verano,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,598.43,17.22,49.14,5.77,61.59,0,Base,25.95,32.3,16.4,1.76,Algas,Levadura,451.78,12.62,35.81,3.89,3.24,4.57,158.17,11.76,0,140203,2.91
2024-09-01,2024,9,Sunday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,597.91,15.09,48.17,0,58.83,0,Base,21.6,32.79,15.42,1.82,Algas,Levadura,432.28,11.24,38.45,3.64,3.25,4.69,168.38,8.68,0,191257,3.19
2024-09-02,2024,9,Monday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,619.31,12.97,50.03,10.55,56.07,0,Base,24.5,32.32,15.19,1.66,Algas,Levadura,448.21,12.1,37.04,3.61,3.28,5.13,184.21,13.16,0,191194,3.37
2024-09-03,2024,9,Tuesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,610.69,17.11,43.38,2.26,61.31,0,Base,22.62,30.57,15.62,1.96,Algas,Levadura,430.32,11.57,37.18,3.78,3.15,4.68,166.02,11.78,0,218096,3.72
2024-09-04,2024,9,Wednesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,607.25,15.72,43.29,3.44,59.58,0,Base,20.07,36.49,15.13,1.56,Algas,Levadura,464.8,12.37,37.57,3.71,3.19,4.59,189.93,14.1,0,194278,2.72
2024-09-05,2024,9,Thursday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,590.11,13.31,45.99,6.61,56.57,0,Base,19.1,28.69,15.68,1.61,Algas,Levadura,427.21,11.32,37.74,3.84,3.26,4.82,194.61,7.87,0,172624,2.85
2024-09-06,2024,9,Friday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,582.99,15.24,51.65,0,59.05,0,Base,26.55,31.32,17.76,1.49,Algas,Levadura,441.89,11.78,37.5,3.95,3.16,4.9,152.21,9.11,0,172900,3.2
2024-09-07,2024,9,Saturday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,589.48,16.94,46.27,0.87,61.17,0,Base,20.08,31.49,17.37,1.56,Algas,Levadura,455.34,13.11,34.72,3.91,3.32,4.8,184.9,9.98,0,201350,2.84
2024-09-08,2024,9,Sunday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,588.56,13.25,46.04,7.33,56.49,0,Base,22.09,34,17.35,1.3,Algas,Levadura,433.39,11.35,38.19,3.4,3.08,4.66,193.28,12.98,0,170384,3.24
2024-09-09,2024,9,Monday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,605.38,15.19,50.94,2.46,58.99,0,Base,24.99,31.39,15.07,1.7,Algas,Levadura,435.43,12.7,34.28,3.66,3.23,4.69,170.79,13.4,0,167562,3.02
2024-09-10,2024,9,Tuesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,591.91,14.81,42.55,5.47,58.45,0,Base,25.78,32.95,17.33,1.65,Algas,Levadura,445.47,11.87,37.54,3.71,3.24,4.94,204.42,13.78,0,112031,2.84
2024-09-11,2024,9,Wednesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,605.52,14.14,56.93,8.97,57.58,0,Base,26.58,30.51,16.85,1.58,Algas,Levadura,448.99,12.87,34.87,3.99,3.51,4.74,172.77,15.92,0,160322,3.22
2024-09-12,2024,9,Thursday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,613.19,14.02,50.25,9.09,57.44,0,Base,24.13,30.49,15.29,1.54,Algas,Levadura,433.19,11.32,38.26,3.87,2.92,4.7,177.64,11.46,0,138339,3.19
2024-09-13,2024,9,Friday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,600.43,10.88,44.69,5.89,53.53,0,Base,25.55,32.3,14.78,1.5,Algas,Levadura,473.37,12.91,36.68,3.43,3.47,4.42,204.23,9.98,0,155394,3.11
2024-09-14,2024,9,Saturday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,581.08,13.1,48.73,4.54,56.27,0,Base,27.98,31.43,15.29,1.68,Algas,Levadura,471.7,12.92,36.51,3.95,3.24,4.67,202.38,15.47,0,189363,3.08
2024-09-15,2024,9,Sunday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,597.55,14.22,36.75,11.6,57.73,0,Base,25.31,32,14.41,1.57,Algas,Levadura,436.69,12.2,35.81,3.83,3.11,4.61,168.33,11.72,0,201563,2.78
2024-09-16,2024,9,Monday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,596.81,14.08,43.81,0,57.54,0,Base,20.68,32.28,15.18,1.87,Algas,Levadura,429.68,11.29,38.05,3.51,3.17,4.5,180.08,12.34,0,174459,2.85
2024-09-17,2024,9,Tuesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,603.71,14.25,39.87,0,57.77,0,Base,20.3,28.3,15.24,1.84,Algas,Levadura,429.26,11.95,35.92,3.94,3.3,4.71,166.79,11.65,0,186698,2.48
2024-09-18,2024,9,Wednesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,600.08,14.14,44.04,0,57.62,0,Base,21.98,35.69,16.12,1.88,Algas,Levadura,452.75,12.37,36.61,4.11,3.08,4.68,178.09,11.4,0,196326,3.23
2024-09-19,2024,9,Thursday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,598.77,17.45,44.49,6.92,61.75,0,Base,22.7,31.68,15.94,1.79,Algas,Levadura,437.74,12.09,36.19,3.76,3.25,4.43,222.56,11.87,0,163680,2.67
2024-09-20,2024,9,Friday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,603.83,14.38,46.28,13.78,57.92,0,Base,22.54,35.67,14.86,1.44,Algas,Levadura,467.06,12.91,36.19,3.39,2.98,4.83,188.38,10.78,0,175250,2.96
2024-09-21,2024,9,Saturday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,601.08,13.8,41.87,1.07,57.21,0,Base,18.5,32.74,16.09,1.94,Algas,Levadura,422.28,10.86,38.9,3.68,3.48,4.35,160.51,12.8,0,199185,2.83
2024-09-22,2024,9,Sunday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,606.31,12.75,49.02,8.71,55.8,0,Base,21.18,36.72,16.07,1.43,Algas,Levadura,444.23,12.77,34.78,3.76,3.33,4.74,184.32,12.49,0,209137,3.77
2024-09-23,2024,9,Monday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,608.51,15.06,42.65,6.49,58.76,0,Base,21.64,33.15,16.32,1.51,Algas,Levadura,468.78,12.42,37.73,3.61,3.2,4.75,187.84,13.27,0,201964,2.8
2024-09-24,2024,9,Tuesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,596.45,14.69,53.22,4.13,58.33,0,Base,17.03,31.13,15.96,1.6,Algas,Levadura,403.06,11.11,36.28,3.95,3.13,4.69,186.93,13.86,0,134623,3.71
2024-09-25,2024,9,Wednesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,602.3,12.77,35.11,0,56.07,0,Base,19.87,31.8,17.17,1.4,Algas,Levadura,449.96,11.75,38.29,4.16,3.2,4.88,198.27,10.05,0,172476,2.43
2024-09-26,2024,9,Thursday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,100,1,596.38,10.56,51.5,0.03,52.87,0,Base,19.1,31.06,17.88,1.73,Algas,Levadura,441.76,11.72,37.71,3.94,3.26,4.61,177.91,12.53,0,156034,3.22
2024-09-27,2024,9,Friday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,608.22,14.64,54.14,2.26,58.26,0,Base,20.79,32.51,17.07,1.7,Algas,Levadura,455.48,11.89,38.3,3.75,3.12,4.73,196.35,11.01,0,218338,3.5
2024-09-28,2024,9,Saturday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,599.89,14.37,54.72,0.11,57.89,0,Base,19.59,29.89,15.59,1.49,Algas,Levadura,409.75,10.72,38.24,4.15,3.31,4.99,168.18,11.69,1,619080,3.36
2024-09-29,2024,9,Sunday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,583.95,17.76,49.06,3.26,62.29,0,Base,20.28,32.34,16.56,1.69,Algas,Levadura,429.13,11.3,37.97,3.94,3.3,4.71,198.48,14.58,0,156801,3.18
2024-09-30,2024,9,Monday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,606.24,13.45,41.74,0.72,56.78,0,Base,22.58,31.78,14.33,1.8,Algas,Levadura,427.04,11.39,37.49,3.7,3.18,4.75,188.79,12.07,0,179025,3.26
2024-10-01,2024,10,Tuesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,606.73,10.75,53.5,0,53.05,0,Base,22.5,34.96,16.26,1.43,Algas,Levadura,458.15,12.98,35.28,3.55,3.1,4.76,205.62,14.76,0,186723,3.91
2024-10-02,2024,10,Wednesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,609.01,14.11,53.25,2.88,57.55,0,Base,22.38,32.74,16.71,1.75,Algas,Levadura,460.23,12.42,37.06,3.56,3.16,4.79,188.83,12.94,0,185732,3.51
2024-10-03,2024,10,Thursday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,606.93,16.03,49.12,3.65,60.06,0,Base,23.23,34.38,16.36,1.65,Algas,Levadura,450.27,11.61,38.78,3.57,3.16,4.62,185.53,9.2,0,254458,2.66
2024-10-04,2024,10,Friday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,608.32,13.73,62.56,11.24,56.98,0,Base,21.91,29.69,15.98,1.79,Algas,Levadura,425.65,12.24,34.79,4.01,3.3,4.54,200.4,12.48,0,190610,3.09
2024-10-05,2024,10,Saturday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,601.03,16.64,55.58,6.14,60.99,0,Base,15.11,34.5,14.77,1.78,Algas,Levadura,443.74,11.77,37.71,3.83,3.17,4.8,177.53,13.68,0,170301,3.66
2024-10-06,2024,10,Sunday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,605.84,16.89,48.7,9.54,61.15,0,Base,21.98,33.74,15.33,1.67,Algas,Levadura,449.05,11.95,37.56,4.06,3.28,4.74,188.06,10.98,0,207542,2.97
2024-10-07,2024,10,Monday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,598.13,13.37,47.74,11.67,56.62,0,Base,21.25,31.95,16.74,1.86,Algas,Levadura,429.26,11.96,35.89,3.8,3.12,4.76,162.56,11.39,0,168100,3.37
2024-10-08,2024,10,Tuesday,Otoño,VAC_090,Vaca_090,Holstein,Pastoreo,101,1,611.11,15.29,54.52,4.33,59.14,0,Base,19.35,29.26,16.2,1.99,Algas,Levadura,411.33,11.13,36.96,3.54,3.18,4.49,182.93,13.18,0,174708,2.74
